ID	Name	ID	Buy Vol	Buy Avg	Buy Max	Buy Min	Buy StdDev	Buy Median	Buy Percentile	Sell Vol	Sell Avg	Sell Max	Sell Min	Sell StdDev	Sell Median	Sell Percentile
16646	Mercury	16646	5,743,599.00	1,435.98	3,131.00	50.00	1,360.36	50.00	3,131.00	15,294,616.00	4,027.44	5,999.14	3,494.69	514.00	3,853.75	3,494.77
16647	Caesium	16647	13,320,356.00	4,637.56	4,910.00	3,006.67	558.91	4,854.79	4,910.00	3,730,582.00	5,418.87	9,975.00	4,935.98	1,051.64	5,275.96	4,935.98
16648	Hafnium	16648	3,832,590.00	5,105.27	5,915.02	2,501.07	919.01	5,907.88	5,914.04	20,363,050.00	7,736.99	13,279.92	6,158.94	1,286.70	7,799.82	6,168.46
16649	Technetium	16649	2,308,000.00	4,315.45	7,803.05	143.27	2,476.39	6,813.13	7,803.05	11,567,460.00	10,203.07	23,999.95	8,148.62	2,505.45	9,934.93	8,148.65
16650	Dysprosium	16650	1,611,900.00	63,583.61	64,019.99	58,988.69	1,062.95	64,013.01	64,019.99	3,946,809.00	74,919.98	100,000.01	66,929.00	6,795.04	70,441.00	66,929.00
16651	Neodymium	16651	1,588,000.00	16,631.63	17,100.15	10,000.00	2,018.45	17,001.50	17,100.15	5,597,826.00	19,894.59	38,439.87	18,280.96	3,918.79	18,372.30	18,280.98
16652	Promethium	16652	2,269,400.00	22,697.79	25,011.00	20,000.03	1,904.33	23,000.00	25,007.35	5,485,874.00	34,792.39	50,000.00	25,691.00	7,350.76	33,969.96	25,692.81
16653	Thulium	16653	3,676,750.00	12,761.38	12,946.01	10,000.04	761.53	12,941.01	12,946.01	6,462,033.00	17,435.34	30,998.04	14,072.00	3,717.65	16,787.50	14,073.70
16654	Titanium Chromide	16654	560,000.00	4,169.45	4,506.31	1,200.98	967.74	4,504.57	4,506.31	2,786,516.00	5,100.56	5,999.00	4,989.94	252.35	4,995.52	4,989.95
16655	Crystallite Alloy	16655	1,313,320.00	1,443.54	5,751.24	93.99	1,979.54	93.99	5,751.23	4,559,829.00	8,183.22	11,598.99	7,179.98	1,349.77	7,882.84	7,183.73
16656	Fernite Alloy	16656	2,309,000.00	3,297.08	4,000.00	1,000.00	622.06	3,301.01	3,867.33	3,050,734.00	4,995.26	5,999.98	4,598.31	447.36	4,863.75	4,598.34
16657	Rolled Tungsten Alloy	16657	1,585,000.00	929.01	2,275.03	143.36	704.05	143.36	2,275.03	3,571,964.00	3,465.52	4,398.79	2,498.93	645.70	3,638.92	2,498.93
16658	Silicon Diborite	16658	6,368,229.00	1,622.14	1,903.09	1,000.00	203.36	1,669.00	1,903.08	5,322,365.00	3,297.83	8,399.93	2,210.46	1,126.88	2,474.03	2,210.55
16659	Carbon Polymers	16659	3,742,100.00	777.20	1,276.03	50.00	386.57	425.00	1,275.02	9,758,058.00	1,801.71	2,400.00	1,373.92	330.98	1,799.99	1,374.08
16660	Ceramic Powder	16660	7,172,000.00	1,088.05	1,302.03	650.18	183.24	1,100.50	1,302.03	6,326,857.00	2,022.90	2,819.50	1,497.95	343.95	2,049.50	1,498.32
16661	Sulfuric Acid	16661	4,615,000.00	1,274.09	1,725.00	950.02	255.88	1,176.01	1,725.00	4,641,437.00	2,246.83	2,997.80	1,898.95	315.04	2,099.48	1,898.97
16662	Platinum Technite	16662	2,021,779.00	4,627.57	6,341.56	3,100.01	824.07	5,210.00	6,341.56	4,427,760.00	8,500.02	14,560.75	7,208.03	1,757.16	7,387.99	7,208.04
16663	Caesarium Cadmide	16663	573,560.00	7,251.71	7,352.63	6,900.00	141.06	7,346.85	7,347.12	3,829,810.00	10,791.97	16,400.00	8,998.58	2,444.37	9,498.56	8,998.61
16664	Solerium	16664	959,811.00	4,127.15	4,235.03	3,302.43	215.52	4,118.38	4,235.02	2,418,555.00	6,849.47	9,600.00	5,482.92	1,390.52	5,989.90	5,482.96
16665	Hexite	16665	1,635,900.00	4,076.28	4,310.36	3,099.88	281.63	4,309.64	4,310.36	4,880,063.00	5,569.54	10,000.00	4,780.89	980.93	5,295.00	4,781.24
16666	Hyperflurite	16666	841,500.00	17,785.95	21,754.02	9,115.58	3,700.62	19,188.00	21,754.02	1,333,799.00	25,362.85	38,000.00	22,298.00	5,563.77	24,034.00	22,298.95
16667	Neo Mercurite	16667	1,725,100.00	3,257.26	11,842.32	150.00	4,979.83	150.00	11,842.31	2,309,708.00	15,148.58	27,695.00	12,876.64	2,539.72	14,299.66	12,876.67
16668	Dysporite	16668	191,800.00	33,866.33	40,000.02	25,672.44	4,261.59	33,000.00	40,000.02	1,406,256.00	47,709.29	54,999.96	44,356.51	3,010.08	47,498.84	44,356.55
16669	Ferrofluid	16669	670,500.00	37,623.48	44,235.00	20,223.05	7,265.75	41,306.51	44,235.00	1,890,794.00	47,725.80	60,000.00	46,387.97	2,920.47	47,568.95	46,388.84
16670	Crystalline Carbonide	16670	352,133,110.00	159.67	185.00	106.05	16.42	156.81	171.02	470,013,918.00	195.29	399.82	183.32	45.16	186.80	183.34
16671	Titanium Carbide	16671	393,105,513.00	164.66	202.05	105.00	24.76	166.67	202.05	287,244,827.00	224.90	270.00	206.13	20.47	213.91	206.13
16672	Tungsten Carbide	16672	511,969,829.00	119.01	148.11	84.00	18.50	125.26	148.10	119,045,110.00	202.50	210.99	198.88	5.82	199.00	198.89
16673	Fernite Carbide	16673	497,419,179.00	159.94	172.40	119.13	16.06	164.49	172.31	212,705,164.00	181.27	220.00	178.06	9.18	179.89	178.06
16678	Sylramic Fibers	16678	269,814,576.00	244.61	321.46	185.27	37.81	240.91	321.45	116,113,487.00	337.30	399.27	325.77	17.42	332.97	325.78
16679	Fullerides	16679	54,475,045.00	576.80	705.25	500.11	66.26	550.02	705.17	81,932,183.00	785.61	942.75	745.95	50.21	765.84	746.09
16680	Phenolic Composites	16680	39,323,263.00	1,433.15	1,498.82	1,000.00	128.94	1,494.25	1,497.93	59,446,734.00	1,607.56	2,671.99	1,499.47	285.38	1,551.38	1,499.47
16681	Nanotransistors	16681	23,891,667.00	2,186.16	2,520.26	1,700.01	227.34	2,148.65	2,518.68	21,708,642.00	2,886.70	4,895.65	2,552.79	565.84	2,558.86	2,552.81
16682	Hypersynaptic Fibers	16682	4,392,996.00	8,131.66	9,150.00	6,000.05	905.82	8,500.05	8,863.21	9,680,362.00	9,400.33	15,000.00	9,299.53	919.48	9,346.48	9,299.53
16683	Ferrogel	16683	3,122,563.00	28,037.61	29,435.10	20,511.02	2,259.20	29,406.06	29,435.06	6,052,878.00	31,001.07	33,753.70	30,559.63	786.11	30,752.37	30,559.64
16686	Manufacturing Tools	16686	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
16868	Standard Blue Pill Booster Reaction	16868	111.00	120,073.02	120,081.14	119,999.19	40.97	120,040.17	120,081.14	351.00	356,132.58	1,749,999.98	248,999.87	388,297.55	248,999.98	248,999.89
17136	Ukomi Superconductors	17136	77,125.00	21,284.46	60,500.24	12,000.00	21,269.47	12,000.01	60,500.18	70,389.00	81,333.36	177,999.99	74,849.77	18,484.49	75,000.00	74,849.79
17143	Gallentean Planetary Vehicles	17143	11,309.00	90,004.92	90,004.93	90,004.89	0.02	90,004.91	90,004.92	4,980.00	1,828,637.22	1,989,894.57	399,997.95	768,013.65	1,949,999.99	399,997.97
17317	Fermionic Condensates	17317	1,016,759.00	53,970.50	63,000.00	35,000.02	5,354.57	53,679.10	62,224.60	643,452.00	70,134.79	95,691.79	65,691.79	7,693.84	68,649.51	65,691.80
17392	Data Chips	17392	74,597.00	102,363.61	137,206.09	70,000.00	22,706.96	90,026.14	137,206.08	127,367.00	161,509.01	199,999.98	145,883.99	15,304.66	146,997.89	145,884.63
17423	Gallente 106 Election Holoreel	17423	83.00	710,002.85	710,002.97	710,002.77	0.08	710,002.77	710,002.97	27.00	4,032,173.69	5,399,000.00	2,969,690.69	723,759.59	4,000,000.03	3,906,335.46
17424	Amarrian Wheat	17424	12,000.00	5,211.90	5,300.01	5,203.77	45.07	5,203.77	5,300.01	8,863.00	116,696.59	119,999.10	19,997.00	36,483.14	119,999.10	57,986.03
17425	Crimson Arkonor	17425	135,000.00	1,803.71	4,900.02	1,100.00	1,900.01	1,100.00	4,900.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00
17426	Prime Arkonor	17426	230,000.00	2,200.00	5,200.02	1,000.00	1,804.69	1,750.00	5,200.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00
17428	Triclinic Bistot	17428	180,000.00	4,084.75	6,950.11	2,500.00	1,574.22	2,500.00	6,950.11	21,551.00	11,986.56	12,500.00	11,889.92	258.03	12,069.47	11,889.93
17429	Monoclinic Bistot	17429	152,987.00	3,196.84	5,250.09	2,200.00	1,494.21	2,200.00	5,250.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00
17432	Sharp Crokite	17432	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2,017.00	5,083.07	5,083.40	5,079.86	1.53	5,083.40	5,079.86
17433	Crystalline Crokite	17433	204,898.00	2,696.88	4,604.25	900.00	1,662.32	900.01	4,604.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00
17436	Onyx Ochre	17436	150,985.00	1,506.91	1,860.10	783.09	486.85	1,499.00	1,860.10	5,024.00	3,809.59	3,809.60	3,809.59	0.00	3,809.60	3,809.59
17437	Obsidian Ochre	17437	124,789.00	1,337.04	1,503.44	100.00	661.56	1,503.34	1,503.44	627.00	328,947.37	100,000,000.00	10,000.00	49,995,000.00	50,005,000.00	10,000.00
17440	Vitric Hedbergite	17440	499,230.00	492.19	492.21	492.19	0.01	492.19	492.21	16,411.00	793.37	830.00	725.00	40.70	800.00	725.00
17441	Glazed Hedbergite	17441	495,100.00	518.22	584.33	481.20	47.39	482.29	584.32	30,942.00	870.33	888.00	854.99	10.06	871.97	855.00
17444	Vivid Hemorphite	17444	245,000.00	305.01	305.03	305.00	0.01	305.01	305.03	9,040.00	686.74	695.03	680.00	6.76	685.79	680.00
17445	Radiant Hemorphite	17445	1,274,789.00	366.17	706.19	220.46	165.40	345.01	389.50	78,167.00	801.61	850.00	729.99	40.13	828.00	729.99
17448	Pure Jaspet	17448	3,890,000.00	383.83	448.00	210.00	91.88	437.26	448.00	27,100.00	502.49	580.00	460.00	40.37	482.00	460.00
17449	Pristine Jaspet	17449	1,740,000.00	313.48	451.05	220.00	102.59	262.51	451.05	23,595.00	515.34	552.00	490.00	23.22	521.09	490.00
17452	Luminous Kernite	17452	12,100,000.00	209.58	219.42	113.00	36.24	219.35	219.42	741,001.00	349.05	397.88	222.47	45.45	397.88	225.81
17453	Fiery Kernite	17453	9,550,000.00	227.50	227.82	220.19	2.79	227.50	227.82	653,496.00	265.98	273.00	230.00	14.43	271.32	232.23
17455	Azure Plagioclase	17455	66,979,850.00	60.72	66.00	36.20	8.06	65.36	65.97	8,025,970.00	73.86	80.00	70.98	2.30	73.95	70.98
17456	Rich Plagioclase	17456	56,060,000.00	60.98	72.02	37.00	12.55	64.96	72.02	33,512,755.00	77.91	79.99	73.97	2.14	79.00	76.09
17459	Solid Pyroxeres	17459	36,000,000.00	44.17	53.62	30.04	9.76	45.00	53.62	16,352,894.00	57.92	70.00	54.37	4.45	54.48	54.40
17460	Viscous Pyroxeres	17460	51,612,919.00	49.25	53.19	27.00	8.76	47.65	53.19	4,846,627.00	59.26	61.45	55.88	1.81	58.63	55.89
17463	Condensed Scordite	17463	101,000,000.00	28.63	29.69	21.51	3.10	29.30	29.69	9,047,022.00	32.52	36.99	30.47	1.84	31.90	30.47
17464	Massive Scordite	17464	120,200,000.00	29.76	30.11	19.00	4.20	29.90	30.05	8,568,402.00	32.91	39.98	31.78	2.06	31.84	31.79
17466	Bright Spodumain	17466	10,000.00	11.01	11.01	11.01	0.00	11.01	11.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00
17467	Gleaming Spodumain	17467	159,879.00	1,284.24	5,100.06	11.01	2,399.00	11.02	5,100.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00
17470	Concentrated Veldspar	17470	304,800,000.00	16.53	17.37	13.00	1.40	17.06	17.37	29,581,708.00	20.31	23.00	19.00	1.02	19.98	19.24
17471	Dense Veldspar	17471	214,000,000.00	19.10	19.84	15.00	1.53	19.78	19.83	4,182,527.00	21.04	22.00	20.19	0.68	21.00	20.20
17476	Covetor	17476	179.00	29,040,714.21	29,084,000.00	29,011,133.26	32,541.65	29,020,000.07	29,083,061.35	121.00	33,399,749.13	36,097,997.99	32,391,932.65	1,077,788.79	32,799,994.99	32,391,932.71
17478	Retriever	17478	459.00	25,508,975.59	27,528,000.00	23,500,000.01	1,022,298.08	25,500,000.00	27,527,416.73	328.00	29,408,768.32	31,188,986.02	28,825,999.96	514,333.22	29,266,944.91	28,825,999.98
17480	Procurer	17480	486.00	19,522,254.55	21,900,000.05	16,000,000.00	2,337,124.96	20,500,500.00	21,900,000.05	5,109.00	28,545,923.18	29,999,999.97	22,900,000.03	1,599,262.33	29,999,999.97	23,405,407.06
17643	Caldari AZ-1 Nexus Chip	17643	431.00	4,295,199.54	5,200,510.90	4,000,000.02	542,280.50	4,000,000.02	5,200,510.25	470.00	7,743,005.12	15,000,000.00	6,798,999.00	2,114,532.14	6,798,999.00	6,798,999.00
17646	Caldari CU-1 Nexus Chip	17646	598.00	1,598,789.85	1,650,002.20	1,200,000.01	122,404.27	1,625,003.52	1,650,002.19	985.00	2,700,939.33	3,197,443.99	2,497,999.98	200,614.67	2,694,970.00	2,498,000.00
17647	Caldari BY-1 Nexus Chip	17647	2,300.00	424,055.76	510,002.06	300,000.00	73,967.86	400,002.02	510,002.05	2,389.00	807,906.69	1,000,000.00	699,979.92	89,018.67	763,996.00	699,979.93
17715	Gila	17715	191.00	182,664,532.60	193,000,176.00	139,979,997.93	15,338,884.62	188,000,000.00	193,000,175.12	207.00	221,110,681.87	269,999,999.00	204,200,163.99	13,301,651.95	219,999,999.00	204,336,420.82
17718	Phantasm	17718	20.00	133,709,324.09	136,800,000.01	125,000,116.15	5,113,192.80	136,766,666.66	136,800,000.01	127.00	165,706,549.93	185,000,000.00	146,799,999.61	14,683,453.56	169,768,706.97	146,828,283.29
17720	Cynabal	17720	62.00	123,031,478.84	126,800,100.02	100,000,000.00	6,307,050.17	124,350,000.00	126,550,077.03	233.00	155,130,368.91	199,989,699.96	132,899,997.96	15,400,827.98	153,256,254.84	132,899,997.96
17722	Vigilant	17722	21.00	177,590,570.98	178,550,200.05	175,000,000.00	1,009,068.46	178,150,140.06	178,550,200.04	73.00	214,165,877.26	278,866,686.31	189,799,999.00	20,632,726.18	215,800,772.00	190,685,714.11
17736	Nightmare	17736	68.00	330,502,879.61	345,003,000.01	291,003,898.04	17,279,698.72	326,550,000.01	345,002,285.72	159.00	414,623,008.56	544,000,000.00	368,000,100.97	45,675,446.59	410,000,000.00	368,000,100.97
17738	Machariel	17738	124.00	416,084,352.74	427,000,001.16	333,000,000.00	21,521,391.52	425,000,000.00	426,285,745.80	345.00	478,446,452.55	1,100,999,979.51	437,999,975.00	93,885,451.31	480,000,000.00	438,915,460.62
17740	Vindicator	17740	49.00	452,429,224.31	509,508,207.21	60,000,000.00	112,797,213.40	491,956,900.48	509,174,873.87	133.00	565,437,136.76	1,390,000,000.00	524,500,096.47	134,707,775.06	547,726,000.00	524,785,782.07
17769	Fluxed Condensates	17769	644,152.00	15,180.18	17,592.01	12,000.02	2,199.70	16,592.01	17,592.01	1,715,717.00	22,647.71	35,640.69	17,999.93	4,587.77	20,000.00	17,999.93
17793	Amarr TIL-1 Nexus Chip	17793	1,205.00	840,753.36	4,901,026.77	8,499.99	2,118,378.08	8,499.99	4,901,026.76	876.00	8,662,272.93	24,999,999.83	7,999,900.00	4,515,241.58	8,200,000.00	8,144,272.05
17794	Amarr KIU-1 Nexus Chip	17794	901.00	2,050,003.20	2,050,003.35	2,050,002.50	0.34	2,050,003.29	2,050,003.35	319.00	3,822,257.02	5,000,000.00	3,699,999.96	612,825.89	3,699,999.96	3,699,999.96
17795	Amarr MIY-1 Nexus Chip	17795	5,410.00	374,418.00	560,000.00	361,000.07	74,609.24	361,000.07	550,322.58	662.00	1,097,341.08	1,989,996.52	1,014,999.90	304,442.39	1,025,000.00	1,014,999.90
17814	Minmatar UUC Nexus Chip	17814	300.00	4,734,116.10	4,751,174.15	4,700,000.00	24,123.72	4,751,174.14	4,751,174.15	314.00	10,227,230.64	14,000,000.00	6,000,000.00	1,447,159.25	8,798,999.00	6,302,612.63
17815	Minmatar UUA Nexus Chip	17815	550.00	527,278.75	540,006.63	400,000.00	70,003.32	470,003.32	540,006.63	1,597.00	813,526.92	1,144,899.99	649,998.90	144,052.84	834,843.87	649,998.90
17816	Minmatar UUB Nexus Chip	17816	700.00	1,607,431.88	2,000,005.02	626,004.55	679,952.89	2,000,002.00	2,000,005.02	53.00	7,168,673.11	7,470,511.00	6,999,999.00	235,256.00	7,235,255.00	6,999,999.00
17848	Gallente Gamma Nexus Chip	17848	935.00	526,649.22	555,555.04	420,420.42	58,515.00	487,987.71	555,555.04	1,081.00	1,010,143.24	1,200,000.00	919,887.01	88,301.53	994,998.99	919,887.01
17849	Gallente Beta Nexus Chip	17849	650.00	1,476,923.41	2,200,002.17	1,000,000.00	477,494.00	1,500,000.02	2,200,002.17	390.00	3,835,433.78	4,899,998.99	3,499,989.90	508,412.16	3,572,499.00	3,499,989.90
17850	Gallente Alpha Nexus Chip	17850	308.00	5,087,154.83	5,276,000.13	5,008,073.67	125,672.88	5,008,075.60	5,276,000.13	287.00	11,472,695.30	19,999,999.86	6,176,000.12	3,952,727.92	11,250,000.00	6,176,000.12
17865	Iridescent Gneiss	17865	10,000.00	1,000.00	1,000.00	1,000.00	0.00	1,000.00	1,000.00	6,511.00	2,303.01	2,303.02	2,303.01	0.00	2,303.02	2,303.01
17866	Prismatic Gneiss	17866	212,000.00	949.09	1,350.08	500.00	400.73	1,350.07	1,350.08	1,344.00	13,146.83	13,299.00	12,999.99	140.95	13,000.00	13,000.00
17867	Silvery Omber	17867	16,000,000.00	55.11	95.01	50.05	21.19	50.05	95.00	1,573,867.00	108.55	112.98	100.00	3.96	110.00	103.79
17868	Golden Omber	17868	17,011,700.00	61.98	101.04	55.02	17.82	55.02	101.04	1,879,071.00	161.80	174.00	107.99	25.45	174.00	108.24
17869	Magma Mercoxit	17869	24,000.00	8,895.85	10,400.02	1,000.00	4,357.40	6,450.01	10,400.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00
17870	Vitreous Mercoxit	17870	229,118.00	1,926.12	11,000.04	1,100.00	4,950.01	1,100.00	11,000.03	4,208.00	256,271.27	2,000,000.00	224,999.99	724,147.09	245,000.00	225,000.00
17887	Oxygen Isotopes	17887	85,109,314.00	677.17	703.02	500.03	59.69	688.02	703.00	294,046,204.00	814.67	1,727.03	729.08	187.44	749.78	729.08
17888	Nitrogen Isotopes	17888	129,651,848.00	813.61	930.00	743.01	59.54	771.50	904.03	62,876,990.00	986.29	1,000.01	954.02	19.89	998.00	954.02
17889	Hydrogen Isotopes	17889	119,362,366.00	707.48	785.12	629.01	59.45	665.28	785.12	113,085,314.00	847.41	1,199.01	814.55	81.82	849.97	814.56
17893	High-Tech Data Chip	17893	456,000.00	1,013.36	1,117.75	716.96	164.56	1,055.58	1,117.75	5,450.00	2,949.49	4,999.98	1,117.98	1,604.57	3,993.00	2,913.92
17894	High-Tech Scanner	17894	471,879.00	783.06	1,107.05	1.05	472.63	1,087.25	1,107.05	240.00	1,293.88	2,000.00	1,107.83	238.55	1,197.77	1,107.83
17895	High-Tech Manufacturing Tools	17895	260,000.00	2,345.31	2,597.98	478.20	748.96	2,307.46	2,597.98	161.00	5,713.64	15,899.00	2,884.00	3,306.42	2,890.00	2,884.91
17897	High-Tech Small Arms	17897	305,000.00	551.88	777.77	127.01	323.96	449.56	777.77	537.00	10,717.17	34,997.00	777.78	10,479.55	9,873.93	777.87
17898	High-Tech Transmitters	17898	29,630.00	124,471.34	131,027.86	97,514.00	8,069.62	128,026.00	131,027.85	26,270.00	152,548.12	194,999.00	147,999.99	13,693.84	148,978.50	147,999.99
17918	Rattlesnake	17918	172.00	308,202,140.15	345,603,000.02	34,999,998.98	101,395,318.95	326,690,000.06	345,603,000.01	139.00	399,264,756.90	450,000,000.00	362,799,999.99	22,874,548.61	395,000,000.07	362,828,571.42
17920	Bhaalgorn	17920	33.00	346,966,426.55	354,750,100.06	282,895,798.06	20,927,101.40	354,750,000.00	354,750,100.06	85.00	410,118,298.92	1,000,000,000.00	368,543,990.96	97,636,916.59	371,499,998.50	368,543,992.39
17922	Ashimmu	17922	44.00	102,129,553.11	109,994,012.00	99,999,999.00	3,516,832.03	100,499,999.50	108,328,007.68	143.00	134,333,028.57	157,029,026.23	114,999,989.57	15,590,028.99	138,494,999.00	114,999,990.98
17924	Succubus	17924	60.00	42,448,927.09	46,912,004.43	36,000,000.00	4,403,725.27	44,000,101.27	46,912,004.43	95.00	56,474,322.04	64,999,900.00	50,300,000.00	4,763,662.59	56,999,999.00	50,362,853.14
17926	Cruor	17926	244.00	31,918,983.10	33,400,700.33	15,252,003.55	4,952,709.15	33,400,683.26	33,400,700.27	212.00	43,165,843.16	70,999,467.60	36,499,884.76	8,388,559.86	39,449,234.81	36,499,884.94
17928	Daredevil	17928	188.00	47,584,702.12	48,401,009.80	45,105,106.20	1,045,515.62	48,100,006.26	48,401,009.74	240.00	58,415,408.76	63,000,000.00	52,993,957.99	3,700,338.52	57,949,933.10	52,993,959.83
17930	Worm	17930	238.00	40,498,613.75	48,400,405.12	5,279,698.00	10,167,535.75	47,504,572.46	48,400,405.10	175.00	57,200,229.54	61,000,000.00	56,000,000.00	1,266,585.80	56,570,626.09	56,294,541.45
17932	Dramiel	17932	113.00	28,334,790.94	35,000,000.03	3,700,337.04	11,206,268.03	30,100,500.00	35,000,000.02	286.00	41,720,957.08	49,499,010.84	38,098,949.95	3,499,534.34	40,700,185.08	38,098,955.86
17941	Caesarium Cadmide Reaction	17941	236.00	174,144.20	251,000.01	78,005.00	86,001.64	165,500.00	251,000.01	67.00	2,790,043.44	3,744,999.97	699,999.93	1,484,096.58	3,739,996.93	699,999.94
17942	Carbon Polymers Reaction	17942	433.00	84,819.04	160,000.00	8,013.00	71,749.89	151,000.00	160,000.00	39.00	1,470,102.56	1,800,000.00	881,000.00	397,938.67	1,799,999.98	881,000.00
17943	Ceramic Powder Reaction	17943	1,763.00	92,147.17	136,003.04	12,009.00	56,695.07	130,001.11	132,843.72	130.00	2,464,552.92	3,999,999.00	899,994.92	1,346,000.11	2,999,998.77	899,995.57
17944	Crystallite Alloy Reaction	17944	381.00	99,065.93	150,001.07	10,008.00	61,409.41	150,000.01	150,000.12	75.00	1,357,866.18	2,000,000.00	879,997.99	527,973.53	1,439,999.99	879,997.99
17945	Dysporite Reaction	17945	11,110.00	20,399.68	160,000.02	5,009.04	73,182.39	5,009.04	160,000.00	22.00	2,000,000.00	2,000,000.00	1,999,999.98	0.01	2,000,000.00	1,999,999.99
17946	Fernite Alloy Reaction	17946	2,101.00	34,752.60	35,000.01	15,200.00	8,112.96	32,500.02	35,000.01	142.00	1,908,062.53	3,999,999.00	500,000.00	960,808.80	1,998,999.90	845,449.95
17947	Ferrofluid Reaction	17947	399.00	190,977.47	900,000.00	120,000.02	269,098.28	200,000.02	204,142.06	81.00	1,909,777.77	1,998,999.95	1,899,999.98	42,868.24	1,949,499.98	1,899,999.98
17948	Fluxed Condensates Reaction	17948	110.00	50,000.02	50,000.05	50,000.00	0.02	50,000.04	50,000.05	128.00	1,801,562.46	1,849,998.90	1,799,999.97	21,650.17	1,824,999.45	1,799,999.97
17949	Hexite Reaction	17949	223.00	42,445.17	60,000.05	5,005.00	25,571.02	50,000.04	60,000.05	84.00	2,037,749.83	3,273,999.96	849,999.99	1,207,784.34	2,076,499.48	850,000.00
17950	Hyperflurite Reaction	17950	211.00	173,293.87	900,000.00	5,500.20	309,459.55	200,000.00	206,930.70	22.00	3,498,227.23	3,498,999.99	3,497,999.94	400.01	3,497,999.95	3,497,999.94
17951	Neo Mercurite Reaction	17951	10,317.00	7,262.38	300,000.00	5,501.07	100,603.67	5,501.08	7,267.52	115.00	1,476,714.79	2,999,999.99	499,999.96	774,151.16	1,950,000.00	499,999.96
17952	Platinum Technite Reaction	17952	180.00	7,222.22	10,000.01	5,000.00	2,357.02	5,000.00	10,000.01	58.00	960,396.19	2,498,998.00	699,999.99	652,098.73	750,499.99	699,999.99
17953	Rolled Tungsten Alloy Reaction	17953	130.00	180,230.81	181,000.03	180,000.05	499.99	180,000.05	181,000.03	57.00	1,277,741.75	3,449,999.97	780,500.00	867,852.44	839,999.50	780,964.29
