ID	Name	ID	Buy Vol	Buy Avg	Buy Max	Buy Min	Buy StdDev	Buy Median	Buy Percentile	Sell Vol	Sell Avg	Sell Max	Sell Min	Sell StdDev	Sell Median	Sell Percentile							30002187
16662	Platinum Technite	16662	92,972.00	7,091.16	7,100.04	7,008.08	43.34	7,100.04	7,100.04	6,600.00	10,000.00	10,000.00	10,000.00	0.00	10,000.00	10,000.00							
16663	Caesarium Cadmide	16663	224,200.00	8,057.61	8,075.13	8,000.00	35.03	8,074.55	8,075.12	262,055.00	11,819.45	12,000.00	11,700.00	120.87	11,897.97	11,700.00							
16664	Solerium	16664	100,000.00	100.02	100.02	100.02	0.00	100.02	100.02	3,700.00	9,000.00	9,000.00	9,000.00	0.00	9,000.00	9,000.00							
16665	Hexite	16665	1,035,000.00	3,455.01	3,551.96	2,861.10	272.87	3,551.59	3,551.96	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
16666	Hyperflurite	16666	45,000.00	16,010.12	16,010.21	16,010.02	0.09	16,010.20	16,010.21	59,500.00	26,840.34	35,000.00	25,000.00	4,082.48	25,000.00	25,000.00							
16667	Neo Mercurite	16667	60,000.00	11,500.35	11,500.35	11,500.34	0.01	11,500.35	11,500.35	65,632.00	13,973.38	14,800.00	12,898.97	801.93	14,800.00	12,898.98							
16668	Dysporite	16668	76,000.00	28,634.03	37,119.77	4,878.92	12,894.37	37,119.70	37,119.77	41,892.00	47,151.03	48,500.00	43,999.99	2,250.01	48,500.00	43,999.99							
16669	Ferrofluid	16669	61,000.00	27,106.60	39,080.76	4,200.01	13,511.90	29,540.29	39,080.76	33,512.00	48,998.39	48,998.39	48,998.39	0.00	48,998.39	48,998.39							
16670	Crystalline Carbonide	16670	63,611,202.00	155.87	170.01	55.99	19.95	156.54	168.42	171,161,501.00	194.66	278.58	176.97	25.86	179.45	176.99							
16671	Titanium Carbide	16671	61,673,631.00	148.57	205.61	105.00	30.15	158.95	205.60	20,683,738.00	269.80	390.00	221.98	61.68	240.00	221.98							
16672	Tungsten Carbide	16672	60,630,000.00	115.88	140.48	83.91	15.82	118.62	140.36	10,231,323.00	152.01	153.00	147.98	2.35	152.94	147.98							
16673	Fernite Carbide	16673	74,058,556.00	146.05	166.70	109.13	16.76	154.58	166.66	35,078,396.00	199.62	218.79	197.88	5.94	198.00	197.88							
16678	Sylramic Fibers	16678	40,065,555.00	266.43	306.26	89.99	50.08	261.52	306.20	39,681,869.00	343.40	374.79	336.94	10.06	341.00	336.94							
16679	Fullerides	16679	16,345,077.00	521.27	633.04	488.00	53.06	489.02	630.21	7,924,713.00	858.87	1,447.00	829.36	144.20	829.89	829.36							
16680	Phenolic Composites	16680	5,245,441.00	1,167.54	1,344.80	1,001.11	113.98	1,107.20	1,344.79	2,698,366.00	1,814.52	2,977.84	1,596.38	530.23	1,596.47	1,596.38							
16681	Nanotransistors	16681	2,238,111.00	2,079.23	2,375.44	1,370.03	287.12	2,029.88	2,375.42	1,141,541.00	2,684.59	2,689.95	2,673.49	6.35	2,689.95	2,673.49							
16682	Hypersynaptic Fibers	16682	480,608.00	8,375.11	9,020.01	7,817.69	250.54	8,286.01	8,675.34	1,057,227.00	10,850.49	12,272.99	10,490.29	588.34	10,494.62	10,490.29							
16683	Ferrogel	16683	246,892.00	27,188.71	29,700.00	23,800.24	1,394.98	27,051.20	29,628.26	931,002.00	33,319.44	42,000.00	31,199.94	2,874.63	31,497.93	31,199.94							
16686	Manufacturing Tools	16686	10,000.00	3.00	3.00	3.00	0.00	3.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
16868	Standard Blue Pill Booster Reaction	16868	50.00	117,002.07	117,002.07	117,002.07	0.00	117,002.07	117,002.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
17136	Ukomi Superconductors	17136	40,054.00	42,184.82	62,100.05	100.00	19,162.22	57,000.00	62,100.05	36,786.00	78,836.31	90,099.78	68,100.05	7,334.67	79,999.92	70,481.59							
17143	Gallentean Planetary Vehicles	17143	22,000.00	4.11	5.16	3.00	0.91	4.01	5.16	385.00	1,998,998.83	1,998,998.83	1,998,998.82	0.01	1,998,998.83	1,998,998.83							
17317	Fermionic Condensates	17317	214,142.00	51,512.65	60,501.03	46,213.00	4,714.35	48,021.34	60,501.00	344,634.00	70,043.60	74,995.95	68,877.93	2,441.22	68,879.85	68,877.95							
17392	Data Chips	17392	77,210.00	104,547.53	129,001.14	57,000.00	21,816.40	100,501.51	129,001.11	30,215.00	148,235.97	182,332.00	143,999.98	10,161.93	144,000.43	144,000.06							
17423	Gallente 106 Election Holoreel	17423	11,000.00	3.00	3.01	3.00	0.00	3.00	3.01	7.00	14,142,857.13	14,999,999.99	9,000,000.00	3,000,000.00	14,999,999.99	9,000,000.00							
17424	Amarrian Wheat	17424	30,000.00	70.95	104.94	3.00	48.05	104.91	104.94	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
17425	Crimson Arkonor	17425	202,500.00	3,819.13	4,004.79	252.44	1,312.52	4,004.63	4,004.79	50.00	9,000.00	9,000.00	9,000.00	0.00	9,000.00	9,000.00							
17426	Prime Arkonor	17426	216,198.00	3,844.05	4,283.27	280.00	1,663.59	4,283.14	4,283.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
17428	Triclinic Bistot	17428	269,500.00	4,259.88	4,416.97	196.39	1,395.00	4,416.90	4,416.97	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
17429	Monoclinic Bistot	17429	227,379.00	3,759.10	4,319.58	58.08	1,844.28	4,316.46	4,319.58	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
17432	Sharp Crokite	17432	132,500.00	4,102.83	4,103.00	4,100.61	1.09	4,102.84	4,103.00	36.00	6,000.00	6,000.00	6,000.00	0.00	6,000.00	6,000.00							
17433	Crystalline Crokite	17433	172,500.00	4,213.31	4,213.39	4,210.77	1.12	4,212.05	4,213.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
17436	Onyx Ochre	17436	419,879.00	1,728.46	1,808.98	108.91	832.85	1,808.93	1,808.98	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
17437	Obsidian Ochre	17437	410,000.00	1,663.65	1,704.88	15.03	796.60	1,704.85	1,704.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
17440	Vitric Hedbergite	17440	1,410,000.00	636.88	677.42	110.09	226.82	677.31	677.42	82,916.00	850.92	1,000.00	845.00	77.50	922.50	845.00							
17441	Glazed Hedbergite	17441	1,538,476.00	482.93	703.91	210.12	241.89	703.89	703.91	58,448.00	1,154.61	1,250.00	999.99	96.01	1,224.99	999.99							
17444	Vivid Hemorphite	17444	3,650,000.00	568.20	636.32	412.00	92.53	635.96	636.31	13,000.00	828.00	828.00	828.00	0.00	828.00	828.00							
17445	Radiant Hemorphite	17445	3,650,000.00	598.08	664.94	421.00	105.36	664.93	664.94	55,421.00	842.38	844.18	790.00	23.27	843.50	842.30							
17448	Pure Jaspet	17448	12,935,000.00	261.98	430.86	212.50	72.09	212.50	430.85	50,000.00	550.00	550.00	549.99	0.00	550.00	549.99							
17449	Pristine Jaspet	17449	14,000,000.00	310.80	463.99	250.00	74.35	250.00	463.97	31,884.00	799.99	799.99	799.99	0.00	799.99	799.99							
17452	Luminous Kernite	17452	21,480,000.00	162.56	202.03	122.28	38.44	125.02	202.03	3,243,250.00	239.44	242.00	219.00	9.08	240.98	238.62							
17453	Fiery Kernite	17453	14,800,000.00	205.47	224.44	135.28	33.91	224.39	224.44	2,117,836.00	234.06	235.00	233.74	0.55	234.00	234.00							
17455	Azure Plagioclase	17455	34,550,000.00	38.35	70.00	6.55	24.68	37.50	69.02	1,200,342.00	74.94	75.00	74.00	0.50	75.00	74.00							
17456	Rich Plagioclase	17456	29,920,000.00	56.26	71.01	37.06	13.45	70.02	71.01	1,056,719.00	77.12	77.12	77.10	0.01	77.12	77.10							
17459	Solid Pyroxeres	17459	69,000,000.00	44.38	54.25	19.00	14.63	54.18	54.25	10,141,423.00	59.16	74.87	56.68	4.41	59.70	56.81							
17460	Viscous Pyroxeres	17460	71,000,000.00	51.79	55.03	46.00	4.08	52.02	55.03	11,305,458.00	59.87	77.90	57.27	4.60	59.50	57.63							
17463	Condensed Scordite	17463	64,000,000.00	23.32	27.81	16.00	4.78	25.06	27.81	6,923,420.00	30.37	31.89	28.25	1.09	30.45	28.41							
17464	Massive Scordite	17464	79,000,000.00	28.18	29.23	20.02	4.60	29.23	29.23	16,348,898.00	32.52	35.00	29.70	1.52	31.99	30.49							
17466	Bright Spodumain	17466	163,987.00	3,423.68	4,003.45	40.00	1,868.38	4,003.42	4,003.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
17467	Gleaming Spodumain	17467	120,000.00	4,603.63	4,603.66	4,603.62	0.02	4,603.62	4,603.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
17470	Concentrated Veldspar	17470	75,000,000.00	14.41	16.51	6.00	4.95	16.51	16.51	2,836,722.00	20.58	1,000.00	19.99	323.80	20.77	19.99							
17471	Dense Veldspar	17471	144,200,000.00	18.17	19.16	16.01	1.29	18.15	19.16	18,065,805.00	21.66	25.00	19.32	1.57	23.00	19.36							
17476	Covetor	17476	212.00	25,560,562.30	30,602,010.06	22,000,000.00	2,296,006.30	24,000,006.00	30,602,010.05	46.00	37,391,238.83	40,000,000.00	36,999,999.52	1,298,893.91	36,999,999.66	36,999,999.53							
17478	Retriever	17478	190.00	20,501,029.35	26,018,253.30	17,700,015.01	2,819,582.82	18,300,000.00	26,018,253.28	85.00	29,723,585.23	31,400,015.32	27,999,981.00	1,170,054.05	29,597,968.83	27,999,981.01							
17480	Procurer	17480	101.00	21,356,612.69	22,102,000.25	20,300,000.01	597,211.14	21,529,331.93	22,102,000.24	269.00	26,327,690.25	29,999,716.33	23,299,998.90	2,830,973.49	28,143,233.47	23,299,998.92							
17643	Caldari AZ-1 Nexus Chip	17643	44.00	1,813,639.57	2,300,000.00	1,600,000.50	326,915.92	1,600,003.03	2,300,000.00	8.00	6,974,874.92	7,498,999.96	6,899,999.89	259,374.62	6,899,999.90	6,899,999.89							
17646	Caldari CU-1 Nexus Chip	17646	128.00	1,322,187.34	1,329,999.47	1,319,999.95	4,329.90	1,319,999.95	1,329,999.47	21.00	3,086,426.75	3,939,999.99	2,986,995.72	372,078.77	2,988,000.00	2,986,995.72							
17647	Caldari BY-1 Nexus Chip	17647	1,010.00	15,841.58	100,000.00	15,000.00	42,500.00	15,000.00	15,841.58	86.00	744,336.79	750,000.00	691,000.00	26,860.28	749,999.50	691,571.43							
17715	Gila	17715	114.00	190,665,756.46	195,053,000.01	148,620,000.05	11,360,144.26	195,050,022.49	195,052,156.85	72.00	220,787,710.02	270,000,000.00	213,891,000.00	12,686,856.82	215,998,933.74	213,891,000.00							
17718	Phantasm	17718	69.00	121,351,487.92	121,903,025.39	118,000,000.00	1,005,185.67	121,902,108.12	121,903,025.39	83.00	164,857,278.22	184,999,998.85	142,902,010.03	14,357,923.57	162,999,998.95	142,902,010.58							
17720	Cynabal	17720	55.00	125,499,053.39	129,003,000.01	99,990,000.01	7,691,455.33	128,410,016.00	129,002,500.01	60.00	162,513,689.95	229,999,999.99	139,998,989.98	16,420,024.13	156,996,996.42	140,202,751.18							
17722	Vigilant	17722	17.00	185,666,650.47	192,600,000.06	155,000,004.00	15,893,994.04	192,511,500.53	192,600,000.06	37.00	224,579,233.24	300,000,000.00	206,998,000.00	20,864,159.95	218,987,000.00	206,998,399.99							
17736	Nightmare	17736	35.00	298,544,515.91	326,003,005.75	38,093,999.00	63,805,014.16	325,002,000.81	326,003,005.75	67.00	387,268,787.84	767,975,999.90	347,972,988.75	100,232,082.85	369,786,996.99	347,972,994.10							
17738	Machariel	17738	30.00	389,519,733.94	409,359,166.79	339,999,999.00	18,941,658.60	401,193,424.91	409,359,166.78	52.00	457,044,488.26	749,999,999.89	428,391,571.00	54,060,039.14	439,944,785.26	428,416,524.61							
17740	Vindicator	17740	30.00	465,676,730.81	522,892,001.02	310,999,999.49	61,168,220.61	520,891,001.62	522,892,001.02	29.00	601,834,893.69	995,777,776.94	560,776,959.15	87,492,095.46	566,988,888.00	560,776,959.19							
17769	Fluxed Condensates	17769	58,000.00	10,047.52	10,110.72	10,003.08	52.61	10,003.14	10,110.72	54,650.00	23,223.47	27,999.99	20,000.00	3,659.08	20,500.00	20,466.46							
17793	Amarr TIL-1 Nexus Chip	17793	1,130.00	468,994.72	4,010,035.01	8,659.99	1,732,645.48	8,659.99	4,010,031.15	387.00	8,672,659.80	8,999,999.00	8,500,000.00	154,001.85	8,663,750.00	8,608,298.93							
17794	Amarr KIU-1 Nexus Chip	17794	1,157.00	2,210,349.61	2,300,100.03	2,200,999.99	42,041.53	2,200,999.99	2,300,100.03	549.00	5,516,580.06	7,899,979.95	3,499,998.98	1,419,340.92	4,788,988.90	3,499,998.98							
17795	Amarr MIY-1 Nexus Chip	17795	1,300.00	437,292.33	561,600.26	399,999.99	76,179.05	399,999.99	561,600.26	1,135.00	1,740,380.23	3,998,999.99	999,000.00	753,797.79	1,800,628.28	999,558.40							
17814	Minmatar UUC Nexus Chip	17814	91.00	1,532,990.52	2,001,000.00	1,500,011.52	245,187.01	1,500,011.52	2,000,166.67	8.00	8,186,105.63	9,500,011.99	7,997,994.97	496,610.37	7,997,998.95	7,997,994.97							
17815	Minmatar UUA Nexus Chip	17815	30.00	1,700.02	1,700.02	1,700.02	0.00	1,700.02	1,700.02	29.00	923,784.45	4,500,000.00	740,000.03	1,491,207.29	799,990.00	744,999.52							
17816	Minmatar UUB Nexus Chip	17816	60.00	1,500,000.06	1,500,000.07	1,500,000.01	0.03	1,500,000.04	1,500,000.07	5.00	20,399,999.97	24,999,999.95	3,000,000.05	8,708,616.38	24,999,999.93	3,000,000.05							
17848	Gallente Gamma Nexus Chip	17848	100.00	400,000.00	400,000.00	400,000.00	0.00	400,000.00	400,000.00	10.00	1,870,260.00	1,900,000.00	1,800,800.00	46,739.78	1,900,000.00	1,800,800.00							
17849	Gallente Beta Nexus Chip	17849	100.00	1,667,266.69	1,667,266.69	1,667,266.69	0.00	1,667,266.69	1,667,266.69	25.00	12,838,199.99	12,998,999.88	10,000,000.00	1,224,132.60	12,998,499.94	11,000,000.00							
17850	Gallente Alpha Nexus Chip	17850	20.00	750,050.03	1,500,000.00	100.05	749,949.98	750,050.03	1,500,000.00	13.00	8,130,461.05	9,700,000.00	7,998,997.84	633,851.31	8,850,000.00	7,998,997.84							
17865	Iridescent Gneiss	17865	549,878.00	1,090.37	1,304.13	100.01	580.08	1,304.11	1,304.13	1,907.00	1,499.00	1,499.00	1,499.00	0.00	1,499.00	1,499.00							
17866	Prismatic Gneiss	17866	684,198.00	931.69	1,304.05	213.51	528.14	1,304.02	1,304.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
17867	Silvery Omber	17867	12,400,000.00	79.55	85.01	45.12	16.17	82.03	85.01	413,099.00	104.97	108.30	102.98	2.27	102.99	102.98							
17868	Golden Omber	17868	12,400,000.00	84.84	88.35	50.00	17.63	88.33	88.35	44,816.00	110.00	110.00	110.00	0.00	110.00	110.00							
17869	Magma Mercoxit	17869	28,000.00	18,405.02	20,013.38	2,000.16	7,205.24	20,013.37	20,013.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
17870	Vitreous Mercoxit	17870	48,000.00	7,416.70	15,000.00	2,000.02	5,629.06	2,000.02	15,000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
17887	Oxygen Isotopes	17887	27,553,222.00	634.85	697.11	240.00	89.62	668.07	697.09	44,968,002.00	753.96	1,200.01	738.99	111.33	739.74	738.99							
17888	Nitrogen Isotopes	17888	24,362,010.00	884.45	929.01	700.00	60.18	908.55	928.08	43,303,319.00	1,025.71	1,800.00	987.50	150.42	993.08	987.73							
17889	Hydrogen Isotopes	17889	18,978,311.00	729.62	783.36	532.00	58.95	760.76	783.36	39,024,977.00	898.81	1,200.01	826.98	104.70	849.18	827.00							
17893	High-Tech Data Chip	17893	103,713.00	332.76	575.10	3.00	244.27	200.01	575.10	2,114.00	3,022.83	5,800.00	610.49	1,559.52	3,999.00	613.80							
17894	High-Tech Scanner	17894	163,000.00	258.33	275.02	3.00	117.78	275.02	275.02	682.00	1,134.39	1,799.99	398.98	445.52	1,412.80	399.22							
17895	High-Tech Manufacturing Tools	17895	35,000.00	749.64	1,050.35	3.00	452.07	1,045.28	1,050.35	572.00	1,903.64	2,900.00	1,050.37	374.40	1,978.89	1,050.38							
17897	High-Tech Small Arms	17897	233,000.00	193.05	202.02	3.00	79.51	202.00	202.02	6,829.00	2,064.97	2,250.00	243.97	628.38	2,250.00	295.50							
17898	High-Tech Transmitters	17898	36,366.00	101,243.19	124,004.00	61,002.20	22,116.72	97,000.02	124,004.00	30,333.00	160,937.76	222,222.21	135,003.03	31,088.93	140,000.00	139,458.63							
17918	Rattlesnake	17918	60.00	318,008,576.07	320,009,000.06	293,999,328.00	6,978,528.29	320,006,003.05	320,009,000.06	25.00	397,620,808.73	461,423,111.15	377,997,999.98	37,266,833.85	378,000,000.00	377,997,999.99							
17920	Bhaalgorn	17920	27.00	335,349,297.01	351,000,000.06	270,000,000.00	19,250,284.34	342,000,003.05	351,000,000.06	20.00	406,545,596.84	670,566,858.88	385,989,972.48	62,876,226.36	385,989,980.51	385,989,972.49							
17922	Ashimmu	17922	31.00	101,354,838.55	107,000,000.00	94,999,999.99	4,664,761.34	104,999,999.99	106,999,999.19	34.00	124,371,883.55	160,000,000.00	110,000,000.00	13,360,727.10	117,298,999.00	112,440,501.58							
17924	Succubus	17924	27.00	43,063,016.68	45,000,066.22	29,000,009.07	5,920,904.37	45,000,066.09	45,000,066.22	71.00	58,083,695.03	88,989,699.93	49,999,993.00	9,599,722.63	53,999,998.50	49,999,994.52							
17926	Cruor	17926	45.00	33,007,845.40	37,018,054.19	25,000,000.00	3,775,889.85	36,999,999.99	37,018,054.19	120.00	51,689,406.01	75,000,000.00	42,799,813.92	9,632,961.39	44,999,999.98	42,799,814.08							
17928	Daredevil	17928	41.00	49,036,619.24	50,200,003.16	35,000,006.48	4,923,925.45	50,200,000.01	50,200,003.14	23.00	65,112,648.55	68,999,929.64	56,500,035.02	4,712,518.00	67,498,999.98	56,500,035.02							
17930	Worm	17930	57.00	46,174,504.81	51,006,062.06	29,000,000.04	6,251,009.60	49,653,068.52	51,006,062.06	42.00	68,690,261.77	85,000,000.00	54,989,799.98	8,060,232.12	65,986,987.99	54,989,799.99							
17932	Dramiel	17932	39.00	34,001,516.27	37,500,000.01	22,500,000.22	5,881,290.10	35,996,030.11	37,500,000.01	163.00	44,039,845.03	57,000,000.00	38,999,999.98	3,402,840.34	42,590,499.99	38,999,999.98							
17941	Caesarium Cadmide Reaction	17941	1,200.00	20,121.01	20,127.55	20,120.01	3.45	20,120.46	20,127.55	9.00	1,996,991.66	1,996,992.99	1,996,991.00	0.99	1,996,992.00	1,996,991.00							
17942	Carbon Polymers Reaction	17942	1,050.00	1,502.87	1,502.89	1,502.87	0.01	1,502.87	1,502.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
17943	Ceramic Powder Reaction	17943	1,000.00	1,504.00	1,504.00	1,504.00	0.00	1,504.00	1,504.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
17944	Crystallite Alloy Reaction	17944	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.00	2,000,000.00	2,000,000.00	2,000,000.00	0.00	2,000,000.00	2,000,000.00							
17945	Dysporite Reaction	17945	100.00	54,848.00	54,848.00	54,848.00	0.00	54,848.00	54,848.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
17946	Fernite Alloy Reaction	17946	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
17947	Ferrofluid Reaction	17947	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
17948	Fluxed Condensates Reaction	17948	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
17949	Hexite Reaction	17949	0.00	0.00	0.00	0.00	0.00	0.00	0.00	26.00	899,999.99	899,999.99	899,999.99	0.00	899,999.99	899,999.99							
17950	Hyperflurite Reaction	17950	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
17951	Neo Mercurite Reaction	17951	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
17952	Platinum Technite Reaction	17952	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
17953	Rolled Tungsten Alloy Reaction	17953	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
17954	Silicon Diborite Reaction	17954	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	800,000.00	800,000.00	800,000.00	0.00	800,000.00	800,000.00							
17955	Solerium Reaction	17955	1,333,392.00	0.20	0.20	0.20	0.00	0.20	0.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
17956	Sulfuric Acid Reaction	17956	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
17957	Titanium Chromide Reaction	17957	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	800,000.00	800,000.00	800,000.00	0.00	800,000.00	800,000.00							
17958	Vanadium Hafnite Reaction	17958	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
17959	Vanadium Hafnite	17959	265,000.00	5,068.78	5,095.00	5,050.00	20.14	5,050.00	5,095.00	675,665.00	8,579.26	18,999.99	6,359.99	4,332.01	9,489.51	6,359.99							
17960	Prometium	17960	151,800.00	16,291.93	17,122.95	14,000.01	1,086.43	17,122.69	17,122.95	48,643.00	28,989.21	29,499.64	27,998.79	750.42	29,499.64	27,998.79							
17961	Prometium Reaction	17961	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	899,999.99	899,999.99	899,999.99	0.00	899,999.99	899,999.99							
17962	Titanium Carbide Reaction	17962	56.00	158,000.05	158,000.05	158,000.05	0.00	158,000.05	158,000.05	1.00	4,000,000.00	4,000,000.00	4,000,000.00	0.00	4,000,000.00	4,000,000.00							
17963	Crystalline Carbonide Reaction	17963	300.00	781,000.07	781,000.07	781,000.06	0.00	781,000.07	781,000.07	15.00	4,533,333.33	5,000,000.00	4,500,000.00	250,000.00	4,750,000.00	4,500,000.00							
17964	Fernite Carbide Reaction	17964	152.00	222,874.76	222,875.16	222,874.00	0.58	222,874.58	222,875.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
17965	Tungsten Carbide Reaction	17965	10.00	44,999.00	44,999.00	44,999.00	0.00	44,999.00	44,999.00	2.00	4,499,999.98	4,499,999.98	4,499,999.98	0.00	4,499,999.98	4,499,999.98							
17966	Sylramic Fibers Reaction	17966	100.00	50,000.01	50,000.01	50,000.01	0.00	50,000.01	50,000.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
17967	Fulleride Reaction	17967	10.00	50,000.00	50,000.00	50,000.00	0.00	50,000.00	50,000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
17968	Phenolic Composites Reaction	17968	10.00	51,000.00	51,000.00	51,000.00	0.00	51,000.00	51,000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
17969	Nanotransistors Reaction	17969	1,071.00	6,769.75	7,752.02	6,700.01	526.01	6,700.01	7,752.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
17970	Hypersynaptic Fibers Reaction	17970	10.00	50,000.00	50,000.00	50,000.00	0.00	50,000.00	50,000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
17971	Ferrogel Reaction	17971	100.00	25,503.00	25,503.00	25,503.00	0.00	25,503.00	25,503.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
